Date,AALL34.SA,AALR3.SA,AAPL34.SA,ABBV34.SA,ABCB4.SA,ABEV3.SA,ABTT34.SA,ACNB34.SA,AFLT3.SA,AGRO3.SA,AHEB3.SA,AIGB34.SA,ALPA3.SA,ALPA4.SA,ALUP11.SA,ALUP3.SA,ALUP4.SA,ALZR11.SA,AMAR3.SA,AMER3.SA,AMGN34.SA,AMZO34.SA,ANCR11.SA,ANIM3.SA,ARMT34.SA,ARNC34.SA,ATMP3.SA,ATOM3.SA,ATTB34.SA,AXPB34.SA,AZEV3.SA,AZEV4.SA,AZUL4.SA,AZZA3.SA,B1BW34.SA,B3SA3.SA,BAHI3.SA,BALM3.SA,BALM4.SA,BAUH4.SA,BAZA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBRC11.SA,BBSD11.SA,BBSE3.SA,BBYY34.SA,BCIA11.SA,BCRI11.SA,BDLL4.SA,BEEF3.SA,BEES3.SA,BEES4.SA,BERK34.SA,BGIP3.SA,BGIP4.SA,BHIA3.SA,BIIB34.SA,BIOM3.SA,BLAK34.SA,BMEB3.SA,BMEB4.SA,BMIN3.SA,BMIN4.SA,BMKS3.SA,BMLC11.SA,BMYB34.SA,BNBR3.SA,BOAC34.SA,BOBR4.SA,BOEI34.SA,BONY34.SA,BOVA11.SA,BOVV11.SA,BOXP34.SA,BPAC11.SA,BPAC3.SA,BPAC5.SA,BPAN4.SA,BPFF11.SA,BRAP3.SA,BRAP4.SA,BRAX11.SA,BRFS3.SA,BRKM3.SA,BRKM5.SA,BRKM6.SA,BRSR3.SA,BRSR5.SA,BRSR6.SA,BSLI3.SA,BSLI4.SA,BTLG11.SA,CALI3.SA,CAML3.SA,CARE11.SA,CATP34.SA,CBEE3.SA,CCRO3.SA,CEBR3.SA,CEBR5.SA,CEBR6.SA,CEDO3.SA,CEDO4.SA,CEEB3.SA,CEEB5.SA,CEED3.SA,CEED4.SA,CEGR3.SA,CGAS3.SA,CGAS5.SA,CGRA3.SA,CGRA4.SA,CHVX34.SA,CLSC3.SA,CLSC4.SA,CMCS34.SA,CMIG3.SA,CMIG4.SA,CNES11.SA,COCA34.SA,COCE3.SA,COCE5.SA,COGN3.SA,COLG34.SA,COPH34.SA,COTY34.SA,COWC34.SA,CPFE3.SA,CPLE3.SA,CPLE5.SA,CPLE6.SA,CPTS11.SA,CRFB3.SA,CRPG3.SA,CRPG5.SA,CRPG6.SA,CSAN3.SA,CSCO34.SA,CSMG3.SA,CSNA3.SA,CSUD3.SA,CTGP34.SA,CTKA3.SA,CTKA4.SA,CTNM3.SA,CTNM4.SA,CTSA3.SA,CTSA4.SA,CTSH34.SA,CVCB3.SA,CVSH34.SA,CXRI11.SA,CXTL11.SA,CYRE3.SA,DASA3.SA,DDNB34.SA,DEAI34.SA,DEXP3.SA,DHER34.SA,DIRR3.SA,DISB34.SA,DIVO11.SA,DOHL3.SA,DOHL4.SA,DOVL11.SA,DRIT11.SA,DTCY3.SA,DUKB34.SA,DXCO3.SA,EALT3.SA,EALT4.SA,EBAY34.SA,ECOR3.SA,EDFO11.SA,EDGA11.SA,EGIE3.SA,EKTR3.SA,EKTR4.SA,ELET3.SA,ELET5.SA,ELET6.SA,EMAE4.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,ENGI3.SA,ENGI4.SA,ENMT3.SA,ENMT4.SA,EPAR3.SA,EQMA3B.SA,EQPA3.SA,EQPA5.SA,EQPA6.SA,EQPA7.SA,EQTL3.SA,ESTR3.SA,ESTR4.SA,ETER3.SA,EUCA3.SA,EUCA4.SA,EURO11.SA,EVEN3.SA,EXXO34.SA,EZTC3.SA,FCFL11.SA,FCXO34.SA,FDMO34.SA,FDXB34.SA,FESA3.SA,FESA4.SA,FHER3.SA,FIEI3.SA,FIGS11.SA,FIND11.SA,FIVN11.SA,FLMA11.SA,FLRY3.SA,FMOF11.SA,FMXB34.SA,FPAB11.SA,FRAS3.SA,FRIO3.SA,FSTU11.SA,FTCE11B.SA,FVPQ11.SA,GDBR34.SA,GEOO34.SA,GEPA3.SA,GEPA4.SA,GFSA3.SA,GGBR3.SA,GGBR4.SA,GGRC11.SA,GILD34.SA,GMCO34.SA,GOAU3.SA,GOAU4.SA,GOGL34.SA,GOGL35.SA,GOLL4.SA,GPAR3.SA,GPIV33.SA,GPRO34.SA,GPSI34.SA,GRND3.SA,GSGI34.SA,GSHP3.SA,GUAR3.SA,HAGA3.SA,HAGA4.SA,HALI34.SA,HBOR3.SA,HBTS5.SA,HETA3.SA,HETA4.SA,HFOF11.SA,HGBS11.SA,HGCR11.SA,HGLG11.SA,HGRE11.SA,HOME34.SA,HONB34.SA,HOOT4.SA,HPQB34.SA,HSHY34.SA,HYPE3.SA,IBMB34.SA,IGTI3.SA,INEP3.SA,IRBR3.SA,ISUS11.SA,ITLC34.SA,ITSA3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,IVVB11.SA,JBSS3.SA,JFEN3.SA,JHSF3.SA,JNJB34.SA,JOPA3.SA,JOPA4.SA,JPMC34.SA,JPPC11.SA,JSRE11.SA,KEPL3.SA,KHCB34.SA,KLBN11.SA,KLBN3.SA,KLBN4.SA,KMBB34.SA,KNCR11.SA,KNIP11.SA,KNRE11.SA,KNRI11.SA,LEVE3.SA,LIGT3.SA,LILY34.SA,LIPR3.SA,LMTB34.SA,LOGN3.SA,LPSB3.SA,LREN3.SA,LUPA3.SA,LUXM4.SA,M1TA34.SA,MACY34.SA,MAPT4.SA,MATB11.SA,MCDC34.SA,MDIA3.SA,MDLZ34.SA,MDTC34.SA,MEAL3.SA,MERC3.SA,MERC4.SA,METB34.SA,MFII11.SA,MGEL4.SA,MGLU3.SA,MILS3.SA,MMMC34.SA,MNDL3.SA,MNPR3.SA,MOAR3.SA,MOSC34.SA,MOVI3.SA,MRCK34.SA,MRFG3.SA,MRSA3B.SA,MRSA5B.SA,MRSA6B.SA,MRVE3.SA,MSBR34.SA,MSCD34.SA,MSFT34.SA,MSPA3.SA,MSPA4.SA,MTSA3.SA,MTSA4.SA,MULT3.SA,MWET3.SA,MWET4.SA,MXRF11.SA,MYPK3.SA,NEXP3.SA,NFLX34.SA,NIKE34.SA,NORD3.SA,NPAR11.SA,NUTR3.SA,ODPV3.SA,OFSA3.SA,OIBR3.SA,OIBR4.SA,ORCL34.SA,OSXB3.SA,OUJP11.SA,PABY11.SA,PATI3.SA,PATI4.SA,PCAR3.SA,PDGR3.SA,PDTC3.SA,PEAB3.SA,PEAB4.SA,PEPB34.SA,PETR3.SA,PETR4.SA,PFIZ34.SA,PFRM3.SA,PGCO34.SA,PIBB11.SA,PINE4.SA,PLAS3.SA,PMAM3.SA,PNVL3.SA,POMO3.SA,POMO4.SA,PORD11.SA,POSI3.SA,PRIO3.SA,PRSV11.SA,PSSA3.SA,PSVM11.SA,PTBL3.SA,PTNT3.SA,PTNT4.SA,QCOM34.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RANI3.SA,RAPT3.SA,RAPT4.SA,RBOP11.SA,RBRD11.SA,RBRF11.SA,RCSL3.SA,RCSL4.SA,RDNI3.SA,REDE3.SA,RENT3.SA,RIGG34.SA,RNDP11.SA,RNEW11.SA,RNEW3.SA,RNEW4.SA,RNGO11.SA,ROMI3.SA,ROST34.SA,RPAD3.SA,RPAD5.SA,RPAD6.SA,RPMG3.SA,RSID3.SA,RSUL4.SA,RYTT34.SA,SANB11.SA,SANB3.SA,SANB4.SA,SAPR11.SA,SAPR3.SA,SAPR4.SA,SBSP3.SA,SBUB34.SA,SCAR3.SA,SCHW34.SA,SCPF11.SA,SEER3.SA,SGPS3.SA,SHOW3.SA,SHPH11.SA,SHUL4.SA,SLBG34.SA,SLCE3.SA,SLED3.SA,SMAL11.SA,SMTO3.SA,SNSY5.SA,SOND5.SA,SOND6.SA,SPTW11.SA,SPXI11.SA,SSFO34.SA,STBP3.SA,SUZB3.SA,SYNE3.SA,TAEE3.SA,TAEE4.SA,TASA3.SA,TASA4.SA,TCSA3.SA,TECN3.SA,TEKA3.SA,TEKA4.SA,TELB3.SA,TELB4.SA,TEND3.SA,TEXA34.SA,TGMA3.SA,TGTB34.SA,TIMS3.SA,TKNO4.SA,TMOS34.SA,TOTS3.SA,TPIS3.SA,TRIS3.SA,TRPL3.SA,TRPL4.SA,TRVC34.SA,TSLA34.SA,TUPY3.SA,TXRX3.SA,TXRX4.SA,UBSG34.SA,UCAS3.SA,UGPA3.SA,UNIP3.SA,UNIP5.SA,UNIP6.SA,UPAC34.SA,UPSS34.SA,USBC34.SA,USIM3.SA,USIM5.SA,USIM6.SA,USSX34.SA,VALE3.SA,VERZ34.SA,VISA34.SA,VISC11.SA,VIVR3.SA,VIVT3.SA,VLID3.SA,VLOE34.SA,VRTA11.SA,VSTE3.SA,VULC3.SA,WALM34.SA,WEGE3.SA,WFCO34.SA,WHRL3.SA,WHRL4.SA,WIZC3.SA,WLMM3.SA,WLMM4.SA,WUNI34.SA,XBOV11.SA,XPCM11.SA,XRXB34.SA,YDUQ3.SA,ZAMP3.SA
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,,0.0046901053430748,-0.0008884805097926,-0.0056304829323899,0.0042131338786641,0.0023025217038404,0.0084034027148217,-0.0132661714884143,0.0,-0.0007895956913949,0.0,0.0,0.0,-0.0247352366095984,-0.0076545250590421,0.0062696300429813,-0.0018707779564879,,0.0634146905203397,-0.0080321812433113,0.0099044056739451,0.0067680431552495,0.0,0.0069929291579401,0.0323187782184285,0.0,-0.0213911943452918,-0.0058306857852153,-0.0260131710568105,-0.0177918193036089,0.0,0.0,-0.0033204293229062,0.0297484889520971,-0.0220019190295139,0.0168798806945183,-0.016002951188138,0.0,0.0,0.0279458844838294,0.0,0.0126736209524591,0.0037106236128613,0.0040380944729991,0.0055228114444198,0.0065370016684811,0.0006965709229219,0.0,-0.0170350503119602,0.0005635161030672,0.0,-0.0073733281151664,0.002721087466364,-0.0078843961136056,0.0043363670339171,0.0,0.0333318277630883,0.0051746521707958,0.0383620087828469,0.0,-0.0233390754367881,0.0,0.0606245633805091,0.0,0.0662845296780779,0.0,0.0,-0.0232764281730997,0.0,-0.00402123949817,-0.0040485848134563,0.0,-0.028581414221095,0.0026596368817117,0.0012795712180905,0.0,0.0094787601394928,0.0,0.073025136032468,0.0105264030801237,0.0081550203653127,0.015631367321063,0.0094087473334439,0.0037824767064414,-0.0072707179369007,0.0,-0.0084716917017841,0.0,0.0,0.0,0.0046932499826428,0.0,0.0,-0.0006412461912412,0.0,-0.0012796199837708,0.0,-0.0106039794406026,0.0245035728260615,-0.0072726945939671,0.0392206764734992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034542335025348,0.0124534864819416,0.0246926160620654,-0.0043827419552386,0.0056200439451638,0.0,-0.0111318829131081,-0.0140641036455743,0.0015139435050716,-0.0086583198659427,0.0188901502588681,-0.0067114090716168,0.0,-0.0127033339291655,0.00868625693601,-0.0180651980486292,0.0,0.0,0.0012911853349168,-0.0124289412461669,-0.0053515847688976,0.0,-0.0188489617575971,-0.000912714900616,-0.0064766694937153,0.0,-0.0139331414498134,0.0,0.0,0.0,-0.0240029100363389,0.036203013505461,0.0126399456647343,-0.0053922016319168,0.0,0.0614086460660912,0.1499401313134972,0.1187717205458591,0.0324352126036818,0.0,0.0,-0.0058308882951372,-0.0139361182751522,0.0102262399866503,-0.0425596144187958,0.0044944210520669,0.0180185055026782,-0.0080017016572117,0.0,0.038466245545726,-0.0199316398446627,-0.0295416430951106,0.0083901009556954,0.0014337248033968,0.0,0.0,0.0,0.0,0.0,0.0,0.0180184955852658,0.0,0.0298530056485363,0.0150497406565832,0.0135513537927105,-0.007194275634027,-0.0170392761349756,-0.0067415786257379,0.0,0.0,-0.0128549916906743,0.0,-0.0161554578595307,-0.0010995304668198,0.0373069942858853,0.0028328603099647,0.0,0.0,0.0,0.0,0.0,0.0754584007542639,0.0,0.0,0.0,0.0,0.0,0.001976225135657,0.0,0.0,0.0518250424457133,0.0,0.03681399610282,0.0,0.0034423408007335,0.0145695573563468,-0.008170762203715,0.0043384015985981,0.0,0.0,0.0,0.1000834585569826,0.0640146455726213,0.0299647592646538,0.0,0.0048916297643554,0.0084113003503158,0.0,0.0035778213478839,-0.0241961067747566,0.0,0.0201501187184623,0.0,0.0053145358016621,0.0,0.0,0.0,9.13353702009184e-05,0.0,0.0037440037803694,0.0023477290099952,0.0127640530334889,0.022086739688541,0.0009186920688698,-0.0015432044594475,-0.0092593094598434,0.0016474216718372,0.0,0.0037735858188063,-0.0033112580359919,0.01597988601206,0.0113657636780343,-0.0119206280891515,0.0,-0.0017497383632748,0.0,0.0,-0.0188048403566198,-0.0284062448014439,0.0075188255249389,0.0210668692460381,0.0,-0.0612436283467449,0.0167349704531119,-0.0150379348754302,0.0,0.0,0.0,,0.0066918432868494,-0.0042381074087277,0.002289016220252,-0.0006828686205922,-0.004200029525936,-0.0286023687354121,0.0,-0.0132925605196092,0.0,-0.0156998282783629,0.0128957936861804,0.0,0.0,0.0,0.001051297782381,-0.0629070823358466,-0.0036630179423574,0.0117171475595524,0.0077659796518624,0.006813588765725,-0.0002171780741181,-0.0220229382736278,-0.0148150857851405,0.0381517950052613,0.0046158799397785,0.0,0.0,0.0,0.0,-0.0006029460362756,0.0205687776546684,-0.0209708459379439,-0.0127179106721985,-0.0214643245486079,-0.0092168088253864,0.0,-0.0038162323414076,0.0102756483971733,0.0098522399742357,0.0198502024075405,0.0033361039965167,-0.0162118207991112,-0.0221199891422504,0.0,0.0,0.0230558943756534,-0.0137932821556467,0.0126495244091902,0.0206194568108276,0.0,0.012067628230183,0.0,0.0,0.0003948757783648,-0.0239955161969332,0.0070964345433242,0.0,0.0014716481390131,-0.0055096766550437,0.0,0.0,0.0,0.0134820315250068,0.0707365453071362,-0.012690495061308,-0.0071343307398203,0.0003140881246244,-0.0352794300716037,0.0,-0.0085445015034012,0.0,0.0241947121284721,-0.0307185080347548,-0.0110193348342306,0.0,0.0,0.0,0.0144358995733799,-0.0822071569549804,-0.0057866720570972,0.0004284894464328,0.0,0.0,0.0,-0.0105166497695745,0.0040058722817942,0.0,0.0037664790749428,0.0052548584172897,0.0012856520560878,-0.0404094718112649,0.0116482884260657,0.0,0.0,,0.0,-0.015228773584069,-0.0042844312953967,-0.0281708802121149,0.0,0.0,-0.0793850194232402,0.0049875415110389,0.0,0.0444518810777135,0.0,0.0,-0.0130721184802773,0.0321692983020158,0.0512932943875504,0.050470584876497,0.0021942827929989,0.012614807114446,0.0090227093836954,-0.0013461524941104,0.0157276625574986,-0.0098703260059516,0.0039592085300392,-0.0440600181860122,0.0,-0.0188093500411227,0.0,0.0124225080408353,0.0275360265514529,0.0036748019999924,0.0186340616074451,0.0179767195961462,-0.0175663237178991,0.0179694413506515,0.0,0.0051590368382664,0.0,0.0317486677256866,-0.0042066393798097,0.0077720524068111,-0.0250768622873771,-0.0304829688298521,0.0,0.0089686185862202,-0.026811231741269,0.0129391823711973,0.0038674811267097,-0.0052197695866414,0.0,-0.0139862548694777,0.0240975663475357,-0.034846858604618,0.0135284409311192,0.0,0.0208684124347481,0.0,0.0254251151489166,-0.0109290078803906,0.006511905482386,0.0684129406872005,-0.0283948668723358,0.0,0.0,0.0,-0.0109026096719156,-0.0250361204131854,0.0,-0.0016562460124454,-0.0082835282779384,-0.0095796289657131,0.0258264331433788,-0.0086831262391686,0.0246189550267756,-0.0035459732648137,-0.0180815351909071,0.0009901375892999,-0.0107527706816471,-0.0280130367318767,0.0,-0.0034859997047512,-0.0101429958234523,0.005420062216286,-0.0122167413026773,0.0042955974649777,0.0261301218269635,0.0086424742396781,0.0631789635145375,0.0018388178577022,0.0010454026197971,0.0,0.0,0.0,0.0062471289351467,0.0002212507514012,0.0064497685528611,0.0,-0.0074787365138691,0.0524229039263879,0.0477906504982461,0.0160469754660892,-0.0638514726617863,-0.0438025819899775,0.0372135608425915,0.00534760121306,0.0,-0.0569081822375646,0.0,0.0630839587685101,-0.0030288615419553,0.0141006535015918,0.0,0.056202994935756,0.0007573062792541,0.0,0.0063011940847699,0.021005061638099,0.0408220257417362,0.0048076968839094,0.0033956019762991,-0.0205389543232969,0.0,0.0,0.0074428516697011,0.0,0.0,0.0,-0.0040733214317941,-0.0099230403871885,0.0064915034694389,0.0741080162840942,0.0705903256556167,-0.0208480851460627,0.0398681184224418,-0.0100954480408399,0.0069084838008259,0.0327897907774833,0.0,0.0,-0.0060103556978926,-0.0268323861884827,0.008926821870068,0.0177508022585231,0.0216224643560452,-0.0294139030846778,0.0149911879899515,0.0,0.0089597221244181,0.0062892928817749,0.0483286830972239,-0.00012367973054,-0.0153043253487274,0.0037561080270879,-0.0085837357862659,-0.0120725696511804,-0.0082644626245883,0.0,-0.0040000968864467,0.0,0.0010384454477317,0.0055198026939411,0.0,0.0008854241036326,0.0101067851083634
2018-01-04,0.0154165757893079,0.0086523077953499,-0.0012452139763247,-0.0010187757447478,-0.0030075349939834,-0.0055350201364025,-0.0041929343417605,0.0,0.0,0.0318720996235233,0.0,-0.0032513713704405,0.0029299729427264,-0.0011654127731793,-0.0093742380412517,0.0,-0.0420713486071073,,-0.0121214389565137,0.0268539117008749,-0.0105224243620703,-0.0016800701536901,0.0,0.0103987477832842,-0.0106572675149962,0.0,0.0080754156639728,-0.014728054354219,0.0080452710630174,0.0101616890564131,0.0,0.0,0.006262686868075,0.0310642274598109,-0.1287004815188283,0.0064171593238558,-0.0326285569126055,0.0,0.0,-0.0344446824156802,0.0232339568374574,0.0095494521824618,0.0180460889340062,0.0162744033964087,0.0106789260861408,0.0004885397034425,0.0020870050458945,-0.0288553163889095,-0.0024819296575115,0.0019698808994101,0.0,-0.0037071069939099,0.005420062216286,0.0,0.0101477447195617,0.002594092598896,0.0437329881305575,0.0077121597880274,-0.0088787228806562,0.0,0.0070555080851303,0.0,-0.0400052964514616,-0.38156444291676,0.074144621152297,0.0,0.0008367664423883,0.0014019568568325,0.0,0.0161922148256961,0.0060667951929117,-0.0169548407844399,0.0090549918707398,0.0092531649524918,0.0073895335214419,0.0,0.0036620336850586,0.0,-0.0141846215599236,-0.0158314502773409,-0.0035596119091757,0.0361737931124654,0.0280314759424387,0.0095499842890173,0.0107527408072968,0.0,0.01506189640735,0.0,-0.0421249163536116,0.0,0.0060020289068154,0.0,0.0,0.0006412461912412,0.0,0.0240365851548045,0.0,0.0092457607398173,0.0,0.003642958793245,0.0,0.0,-0.061024702648722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219976578893028,0.0065789551996298,0.0183954777659605,0.0091091417824626,-0.0073073938403702,0.0,0.0037244133778422,-0.0047069837118863,-0.0091185904963749,-0.0116616723771188,0.0,0.0060422991358933,0.0,-0.0187878734313404,0.0134230203321407,0.0041197202131903,-0.0124867259797716,0.0,-0.0107674626707821,-0.0073222763262098,-0.0043999402642308,0.0,-0.0055118274858331,0.0024321219703054,-0.0183612165958696,0.0,0.0808273833362574,0.0315484032998725,-0.002352906358944,0.0001581541946383,-0.0155370542122983,0.0306369406872332,0.0341913314531102,0.0162931537967764,-0.0652405647301689,0.1617349052481184,-0.0321571112400272,0.0078740487934305,0.0,0.00293688762815,0.001951414131814,0.0080337344767738,0.0324102613107223,-0.0055147198585108,0.0,0.008187589999671,0.0,0.0171876209764857,-0.0305163645664754,0.0006281256469012,0.0052493011595832,0.0105265376668788,-0.0080034634067458,0.010215085683291,0.0,0.0,0.0,0.0,0.0,-0.0344104008365458,0.0248976112345872,0.0,0.0289875088240078,-0.0093200290384074,0.0196007431801261,-0.0255584746701395,0.0113151619510945,-0.0130498313128346,0.0,0.0,-0.0064900524773195,0.0,0.0143222347940216,0.0,0.0232028979011948,-0.0078098096670102,-0.016096131903832,0.0,-0.0320393222751634,0.0,0.0,0.0,0.0,0.0055401752530552,0.0,0.0,-0.0055401752530552,-0.0129922116635563,0.0,0.0282205196136198,0.0492712884743455,0.0,0.0119761226535482,-5.160071962156208e-05,0.023770196239329,-0.0015609593848417,0.0162752000869649,0.0021621630044953,0.0340147125683752,0.0193300699531584,0.0,0.1230600927572272,0.0877389309660736,-0.0036968582970643,0.0204785442310313,0.0006503800618822,0.0104466062443989,0.0,-0.010772096981911,-0.0202097955217013,-0.1002642131208269,-0.0022547334285153,0.0,-0.0232360424837108,0.0,0.0,0.0,0.0401369277915601,0.0006045404546862,0.0256575253071206,-0.0005212524831657,-0.0036652827515135,-0.0171361983212204,0.0422535326849691,0.0526438072415281,-0.0094241094062265,-0.0107572660684962,0.0423949949582234,0.0168071467529975,0.0358344182151288,0.0009858683026468,0.0014915565774779,0.037271374651693,0.0,0.0069808244606095,0.0,-0.0456524248182739,-0.0039475288423064,0.0110764675613935,0.0,0.0044122160549466,0.0,0.0156661021154982,0.0073890543698325,0.0249389492963233,0.0,0.0,0.0,,-7.098992780816734e-05,-0.005808350475746,0.0007618425310687,0.0,0.0040375208074369,0.0,0.0152094948444096,0.0080252303512307,-0.0501006407854569,0.0073199125510259,0.0,0.0,0.0,0.0085659970023089,0.0055885528650799,0.000557802752005,0.0226768000855604,0.0186423622875699,0.0110271746180481,0.0206100293619803,0.0034684589361704,0.0020221952653825,-0.0150378773645405,0.0211647911664041,-0.0013166232325944,0.0,0.0,0.0073801680310303,0.0,0.0137754711662153,0.0125241692191109,-0.0001980907312196,0.0016680847326638,-0.0039523637166766,0.0122702436225765,-0.0445756390184607,0.0072286909622626,0.0004646044381628,-0.0098522399742357,-0.0235630438791071,0.0375861406006962,-0.007290380561816,0.0003606591774303,0.0,0.005740785597156,0.0,-0.0461894846477182,0.0055710049782658,-0.0034071861072383,0.0,0.0,0.0,0.0,0.0199342238179208,0.0073301889147992,0.0136560990698263,-0.0284514199891358,0.0027168583280692,-0.0088790729477078,0.0,0.0,-0.0113467561435726,-0.0062217242608132,-0.0347429155504496,0.0237265417614029,0.0047619091648483,0.0093750050857716,0.0,0.0,0.0,0.0224098804451363,0.0287977824756527,0.017984309179414,0.0,0.0,0.0,0.0,-0.0065359561913116,0.0128281237868079,0.0,0.0084604854597834,0.0,0.0,0.0,0.0579873161231267,-0.0011034473209795,0.0,0.0932574873474702,-0.003149600268452,-0.0055830537534911,-0.0103628280650691,0.0,-0.0350912972870777,0.0,,0.0,-0.0213254723927336,-0.0173240159062144,-0.0057306753804508,0.0,0.0247408408500456,0.0127390472728477,-0.0039880564215012,0.0,0.0,-0.0364847510726569,0.0,0.0043764155962493,-0.0131210306638294,0.0,0.0,-0.0080259442115908,0.0085107762441661,0.0017947225291813,0.0067125864544354,0.0244072023544158,0.0076815835291131,0.0077976541733954,0.0178576712562852,0.0483185754892379,-0.0127390621934885,0.0,0.0243914300731286,0.029199092541585,-0.0085623270575444,-0.0092736279001649,0.0340126430811681,-0.0099224675336304,0.0008091377023936,0.0,-0.0138171324667017,0.0,0.0169017949100492,0.0,0.013139104207469,0.0076793444428708,0.0015860038120415,0.0,0.0088889813263359,0.0228351187934677,0.0,-0.0014952665363839,-0.0044223059933762,0.0,0.0,0.0540672053358681,0.0279736905354942,0.0142029606890281,0.0,0.0,-0.0033389140236996,-0.0471179404782507,0.0054793821541949,0.0002127528756755,-0.008153717334992,0.006812375938408,0.0,0.0,0.0,0.0,0.0153741859724629,0.0,0.0,0.0119431653490705,-0.0188939702458411,0.0063536829605688,-0.008069459685349,-0.0261307780125915,-0.0134110714326391,-0.0196142946325191,-0.0047511178453625,0.0220811010056774,0.0023895420666784,0.0,0.015435800975046,-0.0187096193896535,0.0,0.0848389442209454,0.007116967258814,0.0121520777690548,-0.0039518195723032,-0.0268889656857017,0.0012239716728434,-0.0015685639449732,0.0,0.0,0.0,-0.0128018692354353,0.0017685829739862,0.0101759910206966,-0.0147278629771442,0.0026774390237576,0.041026248944834,0.0,-0.0234271108129559,0.0,0.0049627846444572,0.0,0.0314986374880738,0.0,0.0134230432432355,0.0,-0.0630839587685102,-0.0045603654667569,-0.0011082954094257,0.0377773863736864,-0.0336981019516085,-0.0045523918073,0.0,0.0100000740360259,-0.0061900080891032,0.0,0.0283706699412372,-0.0170944333593,-0.0277987280301964,-0.0437826696744882,-0.0792532652713755,0.0353835210366796,0.0,0.0,0.0140456435595635,-0.0040899812632585,0.0116105926235227,0.0532619629302971,0.0,-0.0106712828727448,-0.001809927627499,0.0058309056116102,0.0061815657496022,0.0313452083748794,0.0549157062254524,0.0,0.0597875570590295,0.004090925394848,0.0024692714561299,-0.000265277830994,-0.0101448420990026,0.0,0.0108857736481645,0.0,-0.001716576400447,-0.0003604660439352,0.0012531616750177,0.0253177832007982,-0.00148591837942,-0.0097880439791439,0.0147863948035033,-0.0284171331990689,0.0020221952653827,-0.0083334133488401,0.0,0.0020020485387774,0.003833897300026,0.0091690326864835,0.0020367071814732,-0.0338011209354961,-0.004138439387444,0.0
